,amount_tsh,gps_height,longitude,latitude,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type_group,status_group
18018,0.0,14,38.63768789,-6.83479215,8,14,200,1,7,1,3,2,4,2,2,2,1,1,3
18020,0.0,135,38.88857134,-7.28230295,6,14,100,1,7,0,3,1,4,2,4,1,0,3,3
18021,0.0,0,31.64789874,-1.48628471,4,4,0,1,7,1,5,0,4,2,2,1,6,4,3
18022,30.0,140,39.28626972,-10.32606189,7,7,345,0,8,0,4,0,4,5,2,1,4,1,3
18024,0.0,-3,38.778782899999996,-8.00413486,6,14,1,1,7,1,3,0,4,2,2,3,3,1,1
18025,200.0,426,37.13501707,-6.68516785,8,11,120,1,7,1,1,1,4,1,2,2,5,3,3
18026,500.0,342,37.55346957,-6.23773714,8,11,1,1,7,1,3,0,4,1,2,1,4,1,3
18027,50.0,169,38.34217205,-6.63304493,8,14,30,0,8,1,4,5,0,5,2,1,4,1,3
18029,0.0,251,38.37587872,-6.34241722,8,14,70,0,8,1,3,5,4,2,2,1,4,1,3
18030,0.0,0,33.92954351,-6.07115155,6,19,0,1,7,1,5,3,4,2,3,0,5,3,1
18031,0.0,1197,32.96384185,-2.08068235,4,13,200,1,7,1,2,3,4,2,2,2,4,1,1
18032,15.0,1040,35.30681809,-3.52436682,0,0,50,1,7,1,5,0,4,5,2,3,4,1,3
18033,50.0,-7,38.93820415,-6.50922044,8,14,30,1,0,1,4,5,0,5,2,1,4,1,3
18034,6.0,1076,37.48189474,-3.35211712,5,6,20,1,10,1,3,0,4,5,2,1,6,1,3
18036,500.0,1505,35.06221129,-8.85917458,6,3,30,1,7,0,3,4,4,3,2,1,0,3,3
18037,20.0,478,39.37004895,-10.66168464,7,12,180,1,7,0,3,5,4,5,2,1,0,1,3
18038,0.0,1276,35.84018354,-4.16590239,0,8,120,1,7,1,4,0,4,2,2,1,6,1,3
18042,0.0,2140,34.55561609,-9.38991991,1,3,20,1,7,1,3,0,4,2,2,1,6,1,3
18043,0.0,0,33.50556456,-2.69311303,4,13,0,1,7,1,5,3,4,2,4,1,5,5,1
18044,6000.0,1971,34.70214703,-9.65960866,1,3,15,1,7,1,3,0,4,0,2,1,6,1,3
18045,0.0,391,37.63530452,-6.04539013,8,11,56,1,7,1,4,1,4,2,5,0,5,3,1
18046,25.0,380,38.39032143,-10.93009041,7,12,140,1,7,1,4,1,4,5,4,1,0,3,3
18047,0.0,0,33.86162602,-9.59760374,1,10,0,1,11,1,5,0,0,2,2,0,4,1,1
18048,10.0,794,29.61344309,-4.9040965,3,5,2530,0,2,1,1,3,1,5,2,0,4,1,1
18049,0.0,0,32.81357934,-5.00304647,3,19,0,0,2,1,5,3,1,2,2,1,1,1,3
18050,0.0,345,37.52893869,-6.26552404,8,11,1,0,7,1,1,3,4,2,4,0,5,3,1
18051,0.0,0,32.7021445,-3.34873162,4,17,0,1,9,1,5,1,4,4,2,1,5,3,3
18052,30.0,2048,35.56217953,-2.05658209,0,0,1,1,7,1,5,0,4,5,2,2,6,1,3
18053,50.0,1353,37.19887481,-4.45652207,5,8,200,1,11,1,4,5,0,5,2,1,0,1,3
18054,0.0,375,38.29039544,-5.785488099999999,5,20,200,1,7,0,1,5,4,2,2,2,0,1,1
18055,5.0,847,37.22913901,-3.41917543,5,6,60,1,10,1,5,0,4,5,2,1,6,1,3
18056,30.0,411,39.30022405,-10.63624456,7,12,380,1,7,0,4,5,4,5,2,1,0,1,3
18058,0.0,0,31.53467258,-1.61963758,4,4,0,1,7,1,5,0,4,2,2,2,6,4,3
18059,300.0,-6,38.75849864,-7.88394623,6,14,1,1,7,1,1,2,4,4,2,2,0,1,3
18061,0.0,0,31.39454043,-1.12998048,4,4,0,1,7,1,5,1,4,2,2,2,5,3,3
18062,1500.0,400,37.35283564,-6.7069097000000015,8,11,150,1,7,1,3,5,4,1,2,2,0,1,1
18063,0.0,1649,34.58743366,-9.08645617,6,3,50,1,8,1,1,0,4,3,2,1,4,1,3
18064,0.0,0,33.31770226,-3.85387791,0,17,0,1,9,1,5,1,4,2,2,2,5,3,3
18065,0.0,1968,36.71693176,-3.1557744,0,0,150,1,7,1,5,0,4,2,2,2,6,1,3
18066,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,4,2,1,5,3,3
18067,0.0,1295,34.967082899999994,-5.52717103,0,18,600,1,7,1,4,2,4,2,4,1,0,1,3
18069,0.0,0,33.38323605,-9.52949963,1,10,0,1,7,0,5,0,4,6,2,4,6,1,3
18070,100.0,2042,34.074158000000004,-9.31193816,1,3,0,1,3,0,3,0,4,1,2,1,6,1,3
18071,0.0,0,33.31076648,-7.94456456,2,10,0,1,7,1,5,3,4,2,2,1,5,3,1
18072,20.0,1210,37.01915367,-3.24774077,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
18073,300.0,313,36.99495267,-7.5945075,6,11,110,1,7,1,4,0,4,3,2,1,4,1,3
18074,5000.0,1736,34.29770429,-9.49784792,1,3,0,1,7,0,3,0,4,0,2,1,6,1,3
18075,0.0,0,31.16204647,-3.08533553,3,4,0,1,7,1,5,0,4,2,2,3,3,1,3
18076,250.0,1264,30.30316686,-4.57189359,3,5,750,1,11,1,1,0,4,1,2,1,4,1,3
18077,0.0,0,0.0,-2e-08,4,17,0,0,9,0,5,3,4,2,2,1,5,5,1
18078,0.0,0,31.16387752,-3.08584634,3,4,0,1,7,1,5,0,4,2,2,3,3,1,3
18079,0.0,1178,37.6201638,-3.65439017,5,6,64,1,10,0,5,0,4,2,2,2,4,1,1
18080,0.0,1473,36.71466377,-3.3552248,5,0,300,1,7,1,3,0,4,2,2,1,6,1,3
18081,1000.0,1364,34.65714355,-4.52871265,0,18,265,1,9,1,3,1,4,0,2,1,0,3,3
18082,0.0,1635,37.58419902,-3.26297045,5,6,1,1,8,1,0,0,4,2,2,2,6,1,3
18083,0.0,1026,35.72069558,-10.49639014,1,16,500,1,9,0,2,3,4,3,2,0,5,5,1
18084,1000.0,1422,35.57452854,-7.74180719,6,3,569,1,7,1,2,0,4,1,2,1,6,1,3
18085,0.0,1731,37.58087782,-3.15547492,5,6,1,1,0,1,3,0,0,2,2,1,6,1,1
18086,0.0,1327,33.98207484,-2.97229411,4,17,1,0,9,0,5,3,4,2,5,0,5,5,1
18087,0.0,0,31.36039945,-2.81051641,3,4,0,1,7,1,5,0,4,2,2,1,6,4,3
18089,25.0,691,37.43105691,-3.53675397,5,6,100,1,10,1,3,5,4,5,2,1,0,1,3
18090,0.0,39,38.85890783,-6.58536596,8,14,10,1,7,1,2,2,4,2,2,1,4,1,1
18091,0.0,1122,36.89639389,-3.39463967,5,0,350,1,8,0,3,0,4,6,2,2,3,1,3
18092,1000.0,1221,30.02096251,-4.82369116,3,5,650,1,11,1,2,0,4,0,2,1,4,1,3
18093,0.0,994,35.36056427,-10.57543408,7,16,500,1,7,1,4,1,4,3,2,0,5,3,1
18094,300.0,1370,37.66760783,-3.61413429,5,6,500,1,10,0,1,0,4,1,2,2,4,5,2
18095,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,3,2,1,5,3,2
18096,0.0,0,32.42135847,-4.80670934,3,19,0,1,7,1,5,1,4,2,2,1,5,3,1
18097,50.0,-29,39.93864909,-10.24376505,7,12,150,1,7,1,2,2,4,5,2,1,0,1,3
18098,5000.0,108,38.85984347,-6.78342706,8,14,5,1,3,1,4,0,0,1,2,2,4,1,3
18099,0.0,50,39.16699477,-7.06506297,8,14,1685,1,7,0,3,1,4,2,4,1,5,3,3
18100,500.0,1766,34.66952467,-9.16293424,6,3,55,1,8,1,3,0,4,1,2,1,6,1,3
18101,5000.0,163,38.34238354,-6.62727678,8,14,900,0,8,1,3,5,2,0,2,1,4,1,3
18102,0.0,0,30.98285593,-1.67951515,4,4,0,1,7,1,5,0,4,2,2,1,6,1,3
18103,0.0,798,37.85604749,-4.27140969,5,6,80,1,11,1,3,0,4,2,2,2,6,1,1
18104,1200.0,1348,30.28779386,-4.48268904,3,5,350,1,11,1,2,0,4,0,2,2,4,1,3
18105,0.0,0,31.51042148,-3.32353615,3,17,0,1,3,1,5,0,2,6,2,3,3,1,2
18106,0.0,1095,38.34189082,-4.8803616,5,20,1,1,7,1,1,0,4,2,2,1,6,1,1
18107,2000.0,1509,36.12373739,-7.45181692,6,3,100,1,7,1,2,0,4,0,2,1,4,1,3
18108,0.0,380,37.44259594,-6.30645347,8,11,1,0,4,1,3,3,0,2,4,0,2,5,1
18109,0.0,0,31.46016412,-1.48721923,4,4,0,1,7,1,5,0,4,2,2,2,3,1,3
18111,0.0,1816,30.32392095,-6.20048555,3,15,500,1,11,1,4,0,0,2,2,3,3,1,3
18113,0.0,1603,35.12188814,-9.24907917,6,3,480,1,8,1,3,0,4,3,2,1,6,1,3
18115,0.0,0,33.30439813,-2.71151536,4,13,0,1,7,1,5,1,4,2,2,1,5,3,1
18116,0.0,338,38.53054153,-4.98822996,5,20,250,1,7,0,1,0,4,2,2,2,4,1,3
18117,0.0,1161,33.22832884,-2.10403473,4,9,250,0,9,0,5,1,4,3,4,0,5,3,1
18118,0.0,911,35.22502257,-10.81076288,7,16,0,1,7,1,5,1,4,3,2,0,5,3,1
18119,0.0,0,33.30313207,-2.79730205,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
18120,0.0,1356,36.94430549,-3.24070765,5,0,120,1,7,1,3,0,4,6,2,2,6,1,3
18122,100.0,1318,36.29178106,-5.24184704,0,8,1,1,7,0,5,5,4,5,4,1,0,1,1
18123,100.0,444,38.60842463,-10.58787909,7,12,309,1,7,1,3,2,4,5,4,3,0,1,2
18124,1000.0,761,30.40693865,-6.74307055,3,15,350,1,7,1,5,1,4,3,2,2,0,3,3
18125,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,1,4,2,5,2,5,3,1
18126,2000.0,1843,35.93118322,-8.26621154,6,3,50,1,7,1,3,0,4,0,2,1,6,1,3
18128,0.0,1464,37.60573977,-3.23244197,5,6,1,1,0,1,2,0,0,1,2,2,6,1,1
18129,0.0,864,35.47107583,-10.49897498,1,16,400,1,7,1,3,1,4,3,2,0,5,3,1
18131,0.0,0,33.0146927,-2.47048636,4,13,0,0,7,1,5,1,4,2,2,1,5,3,1
18132,7.0,1634,37.24054832,-3.18567967,5,6,1,1,10,1,3,0,4,5,2,1,6,1,1
18133,0.0,0,33.09369881,-4.20520979,0,19,0,0,7,0,5,1,4,2,2,2,5,3,1
18134,500.0,1856,34.74464191,-9.18174095,6,3,150,1,8,1,3,0,4,1,2,1,6,1,3
18135,0.0,0,32.309799100000006,-3.46384192,3,17,0,1,9,1,5,1,4,6,2,0,2,3,1
18136,0.0,163,38.17506743,-6.83167563,8,11,1000,1,7,1,5,3,4,2,5,2,5,5,1
18137,0.0,0,31.395502399999998,-2.72544295,3,4,0,1,7,1,5,0,4,2,2,1,6,4,3
18138,0.0,1072,37.395013299999995,-3.31604516,5,6,65,0,7,1,1,0,4,6,2,2,6,5,2
18139,500.0,425,37.67785667,-6.0363177000000015,8,11,1,1,7,1,4,4,4,1,2,1,5,3,3
18141,0.0,433,38.65575309,-10.67167121,7,12,1,1,7,1,2,3,4,6,4,0,5,5,1
18142,1000.0,2161,34.60153476,-9.59613228,1,3,15,1,7,0,3,0,4,0,2,1,6,1,3
18143,0.0,1450,30.73040288,-3.57942473,3,5,600,1,11,1,3,1,1,6,2,1,0,3,3
18144,0.0,0,32.76863791,-5.71746016,3,19,0,0,7,1,5,1,4,2,2,3,5,3,3
18145,0.0,0,33.00073941,-2.7460641,4,13,0,0,7,1,5,3,4,2,2,2,4,5,1
18146,0.0,876,37.10692318,-3.46388978,5,6,750,0,4,1,3,5,0,2,2,1,0,1,3
18148,0.0,0,32.0543125,-3.35270512,3,17,0,1,9,1,5,1,4,6,2,1,5,3,2
18149,50.0,45,39.30995185,-6.96970677,8,14,680,1,4,0,4,5,0,5,4,1,0,5,3
18150,500.0,947,36.29190544,-10.56747259,7,16,500,1,9,0,3,1,4,1,2,2,5,3,3
18151,0.0,189,38.82142514,-5.27810967,5,20,450,1,7,0,3,1,4,6,4,2,5,3,1
18152,500.0,828,36.04576497,-10.43960332,6,16,360,1,7,1,2,0,4,1,2,1,4,1,3
18153,50.0,9,39.17385502,-6.67251757,8,1,2954,1,7,0,3,5,4,5,2,1,4,1,3
18154,0.0,0,33.91082256,-9.41919806,1,10,0,1,7,1,5,0,4,1,2,0,6,1,1
18155,0.0,0,32.39736268,-4.4157474,3,19,0,1,7,1,5,1,4,2,2,1,5,3,3
18156,500.0,2179,34.45642837,-9.31352591,1,3,30,1,7,1,5,0,4,0,2,2,6,1,3
18157,0.0,273,38.64525085,-10.12675343,7,7,215,1,7,0,2,3,4,2,5,0,5,5,1
18158,0.0,0,31.45553134,-2.13202585,4,4,0,1,7,1,5,0,4,2,2,1,6,1,2
18159,0.0,1730,31.36872966,-7.97278824,3,15,1,0,7,1,1,5,4,2,2,1,6,1,1
18160,0.0,0,32.85697517,-3.94592834,0,19,0,0,7,1,5,2,4,2,2,1,0,1,1
18161,0.0,0,33.81944924,-9.44740758,1,10,0,1,7,1,5,0,4,2,2,2,6,1,1
18163,0.0,797,29.81073365,-5.08768892,3,5,1250,1,7,1,4,1,4,6,2,0,0,3,3
18164,0.0,0,35.98110135,-5.065727099999998,0,2,0,1,7,0,5,0,4,2,2,1,6,1,1
18165,0.0,0,32.14419157,-2.40759957,4,13,0,1,7,1,5,1,4,2,2,1,5,3,1
18166,20000.0,-20,39.663106400000004,-7.90965411,6,14,18,1,7,0,5,5,4,1,2,1,6,1,3
18167,0.0,0,33.25308366,-2.58543397,4,13,0,1,7,1,5,3,4,2,4,0,5,5,1
18169,0.0,1835,36.70461729,-3.31680671,5,0,200,1,7,1,5,0,4,2,2,1,6,1,3
18170,0.0,0,34.03231184,-3.19101285,0,17,0,1,9,0,5,1,4,4,2,1,5,3,3
18171,0.0,0,32.35811646,-5.17430601,3,19,0,1,7,1,5,5,4,2,2,1,1,1,3
18172,0.0,0,33.90364601,-9.61719236,1,10,0,1,7,1,5,0,4,2,2,0,6,1,1
18173,0.0,0,34.27058549,-2.99807734,4,17,0,1,9,1,5,1,4,2,2,2,5,3,3
18174,0.0,335,37.61398125,-6.13758545,8,11,1,1,7,1,4,3,4,2,2,1,5,5,1
18175,0.0,0,33.1920583,-3.90316088,0,17,0,1,9,1,5,1,4,2,2,3,5,3,3
18176,30.0,1534,36.54609465,-3.32167505,0,0,100,1,7,1,1,0,4,5,2,1,6,5,1
18177,0.0,1153,38.364212,-5.02830553,5,20,200,1,7,0,1,0,4,2,2,0,6,1,1
18178,0.0,0,33.28801016,-2.82999146,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
18180,0.0,39,39.12412489,-7.45395683,6,14,3000,1,7,0,3,5,4,2,5,0,0,1,1
18181,0.0,1116,37.09820144,-3.24252874,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
18182,0.0,0,32.68438266,-8.81318162,2,10,0,0,7,0,5,1,4,2,2,2,5,3,1
18183,0.0,1284,30.48914939,-3.76528944,3,5,210,1,7,0,4,0,4,6,2,0,6,4,1
18184,0.0,1216,37.90828748,-4.41755203,5,6,120,1,11,1,3,0,4,2,2,1,6,1,1
18185,10.0,1484,37.14330424,-3.21673322,5,6,35,1,10,1,5,0,4,5,2,1,6,1,3
18186,0.0,278,36.92645581,-7.74065137,6,11,90,1,7,1,3,0,4,2,2,1,4,1,3
18187,0.0,1295,30.83410414,-3.64776347,3,5,350,1,7,0,3,0,4,6,2,2,3,1,2
18188,50.0,733,35.72004548,-7.23960423,6,3,1,1,7,1,1,0,4,5,2,1,6,1,3
18189,0.0,1583,29.74641957,-4.63385764,3,5,136,1,7,1,3,0,4,6,2,1,6,4,3
18190,0.0,1449,36.62244869,-3.32551484,5,0,200,1,7,1,3,0,4,2,2,1,6,1,3
18191,0.0,0,32.74638097,-8.82016694,2,10,0,0,7,0,5,0,4,2,2,1,6,5,3
18193,0.0,1629,36.63019694,-3.27955214,5,0,200,1,7,1,4,0,4,2,2,1,6,1,3
18194,1000.0,1829,35.09312439,-8.55138829,6,3,0,1,7,1,5,1,4,0,2,1,0,3,1
18195,0.0,1781,38.25979533,-4.6559845,5,20,1,1,7,1,5,0,4,2,2,1,6,1,3
18196,0.0,328,38.57377026,-5.03900659,5,20,800,1,7,0,3,0,4,2,2,0,6,1,1
18197,500.0,974,29.73741477,-4.75608428,3,5,75,1,7,1,3,0,4,1,2,1,4,1,2
18198,0.0,0,33.27079029,-2.59958383,4,13,0,1,7,1,5,3,4,2,4,1,6,5,1
18199,0.0,1872,31.67040222,-8.07610904,2,15,0,1,7,1,2,0,4,2,2,0,4,1,1
18200,200.0,638,37.91498722,-4.50948139,5,6,120,1,11,1,3,0,4,1,2,2,6,1,2
18201,0.0,0,34.13436442,-8.7793704,6,10,0,1,7,1,5,0,4,1,2,3,4,1,2
18202,0.0,0,35.94033387,-6.13165716,8,2,0,1,7,0,5,2,4,5,2,0,0,5,1
18203,0.0,242,37.03559506,-7.79165114,6,11,300,1,7,1,4,0,4,2,2,2,4,1,3
18204,0.0,1370,34.37975125,-1.7869418999999995,4,9,560,1,9,1,5,1,4,2,2,2,5,3,3
18205,0.0,256,38.58180648,-5.25534222,5,20,700,1,7,0,3,3,4,2,2,2,5,5,1
18206,0.0,293,38.98418861,-10.00466021,7,7,600,1,7,0,2,3,4,2,4,1,5,5,1
18207,0.0,877,35.79927682,-10.71864732,7,16,0,1,7,1,2,0,4,2,2,0,4,1,1
18208,1000.0,1642,34.47489859,-9.75920027,1,3,25,1,7,0,3,0,4,0,2,1,4,1,3
18209,0.0,1541,31.03905315,-7.50754429,3,15,1,1,7,0,5,3,4,6,5,4,5,5,1
18212,500.0,1412,34.66336981,-8.83388796,6,3,56,1,8,1,1,0,4,1,2,0,4,1,1
18213,4000.0,1974,35.88825474,-8.2223344,6,3,100,1,7,1,3,3,4,0,2,1,4,1,3
18214,3000.0,870,35.36902967,-7.647797099999999,6,3,1,1,7,1,5,0,4,0,2,1,6,1,3
18215,100.0,2148,34.21122883,-9.44988848,1,3,0,1,7,0,3,0,4,1,2,1,6,1,3
18217,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,3,4,2,5,3,3
18219,0.0,0,32.96141018,-2.6468057000000003,4,13,0,0,7,1,5,1,4,0,2,1,5,3,3
18220,500.0,293,39.55179816,-10.39246491,7,7,1,0,7,0,1,5,4,5,2,1,6,1,1
18221,20.0,207,38.38453998,-6.29400808,8,14,20,1,8,1,3,5,4,5,2,1,4,1,3
18222,0.0,1852,31.38078137,-7.56359787,2,15,1,0,7,0,1,5,4,2,5,4,4,1,1
18223,50.0,1124,35.02093145,-6.42611268,6,18,250,1,7,0,1,6,4,5,2,1,5,1,1
18224,0.0,351,38.23767927,-5.90420061,8,20,100,1,7,0,1,5,4,2,2,2,0,1,1
18225,0.0,0,35.39218619,-6.11248924,0,2,0,1,7,1,5,1,4,2,2,1,5,3,3
18226,0.0,1657,35.49211958,-4.43466298,0,8,256,1,7,1,3,0,4,2,2,2,6,1,3
18228,0.0,275,36.34351203,-8.72039949,6,11,1,0,10,1,5,1,4,6,2,4,5,3,1
18229,0.0,0,35.52296357,-5.86163739,0,2,0,1,7,1,5,1,4,2,2,1,5,3,3
18230,20.0,828,37.52369081,-3.41170866,5,6,1200,1,8,1,3,0,4,5,2,2,6,1,3
18232,0.0,1415,36.91285569,-3.24943904,5,0,350,1,8,0,4,0,4,6,2,2,3,1,3
18233,0.0,0,37.16215224,-6.24366139,8,11,860,1,7,1,4,0,4,2,2,1,3,1,3
18234,50.0,679,35.69485484,-7.18515901,6,3,1,1,7,1,3,0,4,5,2,0,6,1,1
18235,0.0,0,35.33286166,-6.29232348,0,2,0,1,7,1,5,1,4,5,2,1,5,3,3
18236,0.0,543,37.83389833,-9.53774615,7,7,250,1,7,1,2,3,4,6,2,0,5,5,1
18237,0.0,1456,37.60861659,-3.24218324,5,6,1,1,0,1,4,0,0,1,2,2,6,1,3
18239,0.0,0,33.71818369,-9.52336729,1,10,0,1,7,1,5,1,4,2,2,1,0,3,3
18240,0.0,302,39.54938681,-10.68646102,7,12,1,1,10,1,2,5,4,2,2,3,0,1,3
18241,0.0,1441,36.65113865,-3.34457895,5,0,200,1,7,1,3,0,4,2,2,2,6,1,3
18242,0.0,358,38.87638314,-10.19313866,7,7,530,1,7,1,2,1,4,2,2,2,5,3,3
18243,0.0,2165,34.55438041,-9.32996777,1,3,70,1,7,0,3,0,4,2,2,1,6,1,3
18244,0.0,405,38.695049299999994,-10.2402201,7,7,165,1,7,0,2,3,4,2,5,0,0,5,1
18245,0.0,1469,34.59135723,-4.87288086,0,18,35,1,6,1,3,2,0,2,2,0,3,1,2
18246,0.0,344,39.10372591,-10.84728009,7,12,203,1,7,0,3,0,4,6,2,1,6,5,2
18247,500.0,1844,34.61048726,-9.17027087,6,3,75,1,8,1,5,0,4,1,2,1,4,1,3
18248,2500.0,1123,38.3294507,-4.8753237,5,20,1,1,7,1,1,0,4,1,2,1,6,1,1
18249,0.0,56,39.0408301,-5.10318965,5,20,600,1,7,1,2,3,4,2,2,0,5,5,1
18250,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,3,4,2,2,1,5,5,1
18251,1000.0,463,34.81132484,-11.30854045,1,16,60,1,7,1,5,0,4,0,2,1,6,1,3
18252,500.0,1747,31.59985947,-8.51690971,3,15,250,1,7,1,3,0,4,0,2,1,6,1,3
18253,6.0,1187,37.50468247,-3.3373651,5,6,75,1,10,1,3,0,4,5,2,1,6,1,3
18255,0.0,0,35.35571076,-5.65096617,0,2,0,1,7,0,5,2,4,5,2,1,0,1,3
18256,0.0,1437,37.61927161,-3.26123095,5,6,1,1,0,1,4,0,0,1,2,2,6,1,3
18257,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,4,2,1,5,3,3
18258,1000.0,2177,34.47645564,-9.35377507,1,3,40,1,7,1,5,0,4,0,2,1,6,1,3
18259,1200.0,1859,34.77919745,-9.63850982,1,3,50,1,8,0,3,0,4,0,2,1,6,1,3
18261,50.0,131,38.94060232,-7.72264908,6,14,1,1,4,1,3,1,0,5,2,2,5,3,3
18262,0.0,0,33.53321842,-2.78558183,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
18263,0.0,0,32.637826399999994,-2.82061393,4,13,0,1,7,1,5,1,4,2,4,1,5,3,3
18264,0.0,1290,30.88419937,-3.19281217,3,5,500,1,7,0,4,0,4,6,2,1,4,1,1
18265,50.0,688,36.954002100000004,-11.31578614,7,16,1,1,7,0,4,5,4,5,2,1,0,1,2
18266,0.0,0,0.0,-2e-08,4,17,0,0,9,0,5,1,4,2,2,2,5,3,2
18268,500.0,786,36.09744178,-10.28730099,6,16,500,1,9,0,5,1,4,0,2,2,5,3,3
18269,0.0,316,38.23585491,-10.3653482,7,7,3500,1,7,0,5,3,4,2,3,1,5,5,1
18271,0.0,1606,35.55784444,-4.21575508,0,8,240,1,7,1,3,0,4,2,2,1,4,1,3
18272,0.0,0,32.82101044,-7.74143181,2,10,0,1,7,1,5,0,4,2,2,1,6,1,2
18273,0.0,1659,34.94855608,-8.51788221,6,3,0,0,7,1,3,1,4,2,2,1,5,3,3
18274,0.0,1794,31.73504081,-8.43801334,2,15,200,1,7,1,2,0,4,2,2,1,4,1,1
18275,0.0,705,37.67423929,-3.51394565,5,6,300,1,7,1,3,0,4,2,2,2,6,1,3
18276,200.0,818,35.97693310000001,-10.81565894,7,16,300,1,9,0,3,1,4,1,2,2,5,3,1
18277,0.0,911,35.87126639,-10.6183022,6,16,300,1,9,0,5,1,4,3,2,2,5,3,3
18278,0.0,0,33.45107329,-4.69701974,0,19,0,1,11,1,5,2,4,5,4,1,0,1,1
18280,30.0,336,39.57272847,-10.6427246,7,12,1,1,7,1,3,1,4,5,2,1,3,3,3
18282,0.0,1384,30.59836663,-3.62295725,3,5,230,1,7,0,3,0,4,6,2,2,6,4,3
18283,0.0,0,34.41575521,-2.91469818,4,17,0,1,9,0,5,1,4,2,2,1,5,3,3
18284,2000.0,966,37.608474900000004,-3.75765022,5,6,50,1,10,1,1,0,4,1,2,2,6,1,3
18286,4000.0,1471,34.72168566,-8.84164093,6,3,530,1,8,1,1,0,4,1,2,1,4,1,3
18287,0.0,983,37.61520886,-3.77566208,5,6,40,1,10,1,1,0,4,2,2,2,6,5,1
18288,10.0,1012,36.91090587,-3.43680466,5,0,98,1,10,1,0,0,4,5,2,1,6,1,3
18289,0.0,0,32.79814203,-5.00674622,3,19,0,0,2,1,5,3,1,5,2,0,1,1,1
18290,0.0,423,37.77568527,-7.23515815,8,11,150,1,7,1,3,0,4,3,5,2,4,1,1
18291,0.0,1221,30.37056475,-5.56004208,3,15,1,1,11,1,2,3,0,2,2,1,5,3,1
18292,0.0,0,31.83734811,-2.62017494,4,4,0,1,7,1,5,1,4,2,4,1,5,3,3
18293,0.0,0,31.853211199999997,-1.16240084,4,4,0,1,7,1,5,0,4,2,2,2,3,1,1
18294,5.0,1472,35.63530573,-3.39322906,0,0,120,1,7,1,3,0,4,5,2,1,4,1,3
18295,600.0,777,29.73413548,-4.905702099999999,3,5,225,1,9,1,3,0,4,1,2,1,4,1,2
18296,0.0,0,33.45554821,-8.57111255,2,10,0,1,7,1,5,0,4,0,2,1,4,1,2
18297,500.0,1977,34.69171187,-9.25148725,6,3,125,1,8,1,3,0,4,1,2,1,6,1,3
18298,500.0,716,37.29031438,-3.56084785,5,8,150,1,7,1,1,0,4,1,2,2,6,1,3
18299,0.0,1900,35.83422191,-8.0854451,6,3,35,1,7,1,4,1,4,2,2,1,0,3,1
18300,0.0,1691,34.99595292,-9.2618692,6,3,100,1,8,1,3,4,4,3,2,1,0,3,3
18301,0.0,0,33.55395928,-2.83141883,4,17,0,1,9,0,5,1,4,2,2,1,5,3,3
18303,0.0,313,39.50312772,-10.84992307,7,12,234,1,10,1,2,5,4,2,2,2,0,1,1
18304,0.0,0,32.5573921,-9.18285339,2,10,0,1,7,0,5,1,4,3,2,1,5,3,1
18305,25.0,1104,36.71621899,-3.83211528,5,8,150,1,7,1,2,0,4,5,2,1,6,5,1
18306,2500.0,1522,34.72915619,-8.90701142,6,3,120,1,7,1,4,0,4,0,2,1,6,1,3
18307,0.0,1025,35.47139999,-10.63148074,1,16,0,1,7,1,3,0,4,3,2,1,4,1,3
18308,0.0,1415,36.88062081,-3.14728354,0,0,180,1,7,1,3,0,4,6,2,2,6,1,1
18309,0.0,1136,37.67002673,-3.10998251,5,6,1,1,0,1,2,0,0,1,2,2,6,1,1
18310,0.0,1295,30.87240328,-3.19661119,3,5,150,1,7,0,4,0,4,6,2,1,4,1,1
18311,0.0,1702,34.84753231,-4.86002135,0,18,33,1,9,1,3,1,4,2,2,3,5,3,3
18313,0.0,-2,39.01412047,-6.49788957,8,14,440,1,3,0,4,1,2,2,2,1,5,3,1
18314,0.0,0,33.27995416,-2.75349267,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
18315,4000.0,1144,34.25607659,-4.39816795,0,18,245,1,7,1,5,1,4,0,2,1,0,3,3
18316,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,2,4,2,2,1,4,1,3
18317,0.0,0,33.8621019,-6.22215269,3,19,0,1,7,1,5,1,4,2,3,1,5,3,3
18318,0.0,0,0.0,-2e-08,4,17,0,1,3,0,5,1,2,2,2,1,0,3,1
18320,500.0,2166,34.46078077,-9.31525493,1,3,100,1,7,1,5,0,4,0,2,2,6,1,3
18321,0.0,1410,30.68402832,-3.6461089,3,5,350,1,7,0,4,1,4,6,2,3,5,3,1
